x1,x2,y
-0.017435,0.394355,1.06535e+09
1.35758,-0.425774,1.06535e+09
-0.603633,0.858484,0
0.849899,0.389745,0
0.811354,0.443469,0
-0.902491,0.422509,0
0.841992,0.486219,0
1.99039,0.382075,0
-0.917519,0.238946,0
-0.159578,0.900877,0
-0.292055,0.929539,0
0.284629,0.915557,0
0.241893,0.896768,0
0.182704,1.04404,0
1.98728,0.510164,0
0.54704,0.821437,0
0.813853,0.530664,0
0.57825,-0.424094,1.06535e+09
-1.00092,0.277866,0
0.009409,0.323056,1.06535e+09
-0.027035,0.191871,1.06535e+09
0.445297,0.836338,0
0.52131,-0.473133,1.06535e+09
1.63856,-0.271782,1.06535e+09
0.047094,0.931633,0
1.02034,-0.04003,1.06535e+09
1.68602,-0.181014,1.06535e+09
0.908753,0.466313,0
1.00059,0.194342,0
0.193788,0.071888,1.06535e+09
-0.388788,0.898989,0
-0.613568,0.771892,0
0.441077,-0.445694,1.06535e+09
-0.84976,0.519033,0
1.26356,-0.546448,1.06535e+09
0.047092,1.01598,0
0.105122,1.02322,0
0.168039,0.086697,1.06535e+09
1.39553,-0.47132,1.06535e+09
1.9729,0.211046,0
-0.878814,0.294186,0
1.7429,-0.067152,1.06535e+09
-0.256671,0.871665,0
-0.282391,0.939351,0
0.993744,0.18558,0
0.345653,1.05005,0
-0.5228,0.823282,0
-0.634781,0.788215,0
0.943186,-0.458702,1.06535e+09
0.22514,-0.241929,1.06535e+09
-1.0453,0.015917,0
1.87022,0.108638,0
-0.030191,0.095426,1.06535e+09
1.67277,-0.147314,1.06535e+09
1.93592,0.299558,0
0.680556,-0.415918,1.06535e+09
0.847762,-0.489985,1.06535e+09
0.558683,0.784808,0
0.324746,-0.268312,1.06535e+09
-1.0328,0.152296,0
0.185933,0.025582,1.06535e+09
2.00547,0.323761,0
1.90909,-0.018307,1.06535e+09
1.94707,0.242046,0
2.03734,0.393245,0
0.948956,-0.407881,1.06535e+09
0.054472,0.344764,1.06535e+09
-0.603107,0.855739,0
1.01551,0.153988,0
-0.834653,0.68045,0
0.372941,-0.323479,1.06535e+09
1.07489,-0.444063,1.06535e+09
-0.080962,0.972131,0
-0.748863,0.627299,0
0.312045,-0.229215,1.06535e+09
1.03993,-0.014066,1.06535e+09
0.014418,1.02509,0
0.298399,-0.195859,1.06535e+09
0.73213,-0.472298,1.06535e+09
0.699446,0.597673,1.06535e+09
-0.846247,0.600215,0
1.04233,-0.572297,1.06535e+09
-0.779241,0.515915,0
-0.898139,0.456761,0
-0.569381,0.855456,0
-0.032022,0.337481,1.06535e+09
-1.00353,0.03993,0
1.98861,0.419226,0
1.3682,-0.369272,1.06535e+09
0.123103,0.260226,1.06535e+09
1.07396,-0.453775,1.06535e+09
1.29544,-0.438046,1.06535e+09
-0.3847,0.895717,0
-0.675486,0.658353,0
-0.019719,0.979388,0
1.23947,-0.469204,1.06535e+09
1.68637,-0.238101,1.06535e+09
-1.04444,0.142658,0
-0.006885,0.140928,1.06535e+09
0.490007,-0.3799,1.06535e+09
1.57156,-0.233,1.06535e+09
-0.417776,1.03279,0
-1.04444,0.273214,0
-0.150757,0.975717,0
1.28127,-0.400976,1.06535e+09
0.230147,-0.102646,1.06535e+09
2.01276,0.134507,0
-0.42623,0.895871,0
0.874402,0.352793,0
-0.690037,0.649504,0
1.48535,-0.336719,1.06535e+09
1.73589,-0.115015,1.06535e+09
-0.020865,0.543887,1.06535e+09
1.82411,-0.080355,1.06535e+09
0.60886,-0.464645,1.06535e+09
-0.796016,0.532684,0
0.246003,1.06879,0
0.764325,0.619513,0
0.418368,0.816083,0
1.40892,-0.393586,1.06535e+09
-0.544235,0.90101,0
1.96422,0.35985,0
0.706762,-0.427937,1.06535e+09
1.06194,0.042777,1.06535e+09
0.933054,0.204146,0
1.05903,0.111218,0
-0.90842,0.367216,0
-0.579941,0.716329,0
0.879738,-0.467846,1.06535e+09
-0.996068,0.453199,0
1.97105,0.174073,0
0.241757,-0.309662,1.06535e+09
-0.199669,0.974138,0
0.477179,-0.432928,1.06535e+09
0.198687,1.03473,0
