x1,x2,y
1.61031,1.49837,1.06535e+09
1.36569,1.49899,1.06535e+09
1.56768,1.56957,1.06535e+09
2.00639,1.93245,0
1.95328,2.00423,0
2.01804,2.01277,0
1.50362,1.48136,1.06535e+09
1.54097,1.53311,1.06535e+09
1.4665,1.53851,1.06535e+09
1.43161,1.49596,1.06535e+09
1.45804,1.51414,1.06535e+09
1.47038,1.49276,1.06535e+09
1.90155,1.98365,0
1.50666,1.53491,1.06535e+09
1.44391,1.548,1.06535e+09
2.03569,1.93996,0
2.09675,1.93625,0
1.46236,1.6018,1.06535e+09
1.97142,1.9305,0
1.53707,1.55272,1.06535e+09
1.44051,1.46755,1.06535e+09
1.99673,2.05263,0
1.99685,1.97292,0
1.92367,2.05684,0
1.47947,1.59796,1.06535e+09
1.40286,1.54894,1.06535e+09
1.89047,1.9782,0
2.02145,1.94244,0
1.56044,1.45463,1.06535e+09
1.89079,2.03995,0
1.47528,1.50941,1.06535e+09
1.46736,1.52959,1.06535e+09
1.55739,1.5533,1.06535e+09
2.0844,2.01119,0
1.48758,1.43717,1.06535e+09
2.06707,2.12657,0
1.99889,2.1033,0
1.4253,1.57513,1.06535e+09
1.93627,1.94135,0
1.99028,1.99069,0
1.98108,1.96042,0
2.01653,2.06125,0
1.47759,1.49428,1.06535e+09
2.00481,2.09384,0
2.0851,2.0503,0
1.98056,1.92217,0
1.39607,1.48387,1.06535e+09
1.56456,1.48793,1.06535e+09
1.99222,2.02754,0
2.02677,2.05831,0
1.46111,1.62904,1.06535e+09
1.96429,2.01872,0
1.52687,1.50815,1.06535e+09
1.5219,1.49546,1.06535e+09
1.50643,1.57244,1.06535e+09
2.02423,1.94991,0
2.0037,1.88266,0
1.94383,1.9668,0
1.48168,1.40814,1.06535e+09
1.99093,1.91251,0
1.92804,2.04745,0
1.96946,2.04651,0
1.52509,1.50852,1.06535e+09
1.54224,1.53065,1.06535e+09
1.48399,1.44027,1.06535e+09
1.49776,1.46538,1.06535e+09
1.57372,1.45182,1.06535e+09
2.06657,1.95862,0
1.97447,1.99142,0
1.98345,2.02363,0
1.55667,1.44779,1.06535e+09
2.00499,1.99768,0
2.02965,1.95333,0
2.04269,2.01537,0
1.45094,1.47339,1.06535e+09
1.50514,1.47982,1.06535e+09
1.50587,1.5004,1.06535e+09
1.49633,1.4887,1.06535e+09
1.40958,1.49052,1.06535e+09
2.03974,2.04882,0
1.95448,1.97386,0
2.00156,2.0091,0
2.03059,2.03288,0
1.51057,1.53551,1.06535e+09
1.97495,1.97957,0
1.90265,1.93068,0
2.05159,1.98753,0
1.52702,1.47437,1.06535e+09
1.45924,1.47391,1.06535e+09
1.98992,2.02498,0
1.4927,1.55429,1.06535e+09
1.90651,1.91104,0
1.45674,1.4007,1.06535e+09
1.60233,1.50351,1.06535e+09
2.01675,2.01874,0
1.51275,1.46578,1.06535e+09
1.97111,2.06211,0
1.98408,2.00791,0
2.04098,2.06733,0
1.9847,2.0189,0
2.08639,2.11023,0
1.52317,1.45624,1.06535e+09
1.56452,1.45021,1.06535e+09
1.56489,1.49663,1.06535e+09
1.5694,1.50756,1.06535e+09
