x1,x2,y
0.874361,-0.805248,1.06535e+09
-0.785496,0.614334,0
0.752778,-0.350295,1.06535e+09
-0.639077,1.21743,0
-0.603134,-0.377388,0
1.00292,0.192927,1.06535e+09
-1.03015,0.261257,0
-1.38197,-0.105986,1.06535e+09
0.793112,-1.10077,1.06535e+09
0.802084,-0.145582,1.06535e+09
-0.783372,-0.179328,0
-1.15366,0.221211,0
-0.732885,-1.4709,0
1.00852,-0.611765,1.06535e+09
1.12214,0.26329,0
-0.931248,-0.231982,0
0.647552,-0.574324,1.06535e+09
-0.709057,0.426998,0
0.261933,0.37016,1.06535e+09
0.339354,1.45798,0
0.480844,1.00268,1.06535e+09
0.601052,-0.303259,1.06535e+09
0.452606,-1.05355,1.06535e+09
0.819801,-0.235861,1.06535e+09
-1.16546,0.165076,0
-0.191881,-0.91235,1.06535e+09
-0.682934,0.567073,0
1.13856,-0.712003,0
-0.082704,-1.96147,0
0.676837,0.089888,1.06535e+09
-0.48296,-0.402653,1.06535e+09
1.08862,-0.365346,1.06535e+09
-0.663798,-1.09992,0
-0.548325,0.304393,0
-1.31248,-0.48466,0
0.369561,-0.43722,1.06535e+09
1.04334,-0.24136,1.06535e+09
0.684263,0.089713,1.06535e+09
0.604173,1.59072,0
-1.28215,0.134526,0
-0.413006,-1.02081,1.06535e+09
-0.774986,-0.691957,0
-0.901105,0.103903,0
-0.446145,-0.27183,0
-1.23401,-0.371201,0
-0.520493,0.243142,0
1.40287,-0.741459,0
-0.308408,0.491924,0
-0.898917,-0.640261,0
0.941969,-0.137303,1.06535e+09
-1.11498,0.407709,0
-0.023439,-0.401169,1.06535e+09
-0.457369,0.741697,0
0.539493,0.503268,1.06535e+09
0.287753,-1.03097,1.06535e+09
-0.014195,1.00525,1.06535e+09
0.351973,0.602539,1.06535e+09
-0.906972,-0.736878,0
1.24754,-0.014895,0
0.636765,0.447109,1.06535e+09
-1.09753,-0.822733,0
-0.876777,-0.159897,0
-0.307744,0.297031,0
0.678482,0.118553,1.06535e+09
0.475427,0.244507,1.06535e+09
-1.22729,-0.041851,1.06535e+09
0.657129,-0.432744,1.06535e+09
0.243559,0.904219,1.06535e+09
0.228658,-0.364266,1.06535e+09
-0.099957,0.795974,1.06535e+09
0.740738,0.330987,1.06535e+09
0.322106,0.395738,1.06535e+09
-0.164389,0.750207,0
-0.321797,0.029056,0
-1.08442,0.766004,0
1.13749,-1.01234,0
-0.485469,-0.531263,1.06535e+09
0.643534,-0.153365,1.06535e+09
0.09583,0.578811,1.06535e+09
-0.121123,-0.466947,1.06535e+09
-0.430763,1.18043,0
0.336231,0.023381,1.06535e+09
-0.706519,-0.667802,0
-1.17885,0.698107,0
0.331399,0.563472,1.06535e+09
0.876358,-1.13914,0
0.530849,-0.494819,1.06535e+09
-1.47172,-0.362474,1.06535e+09
0.358459,-0.189328,1.06535e+09
-0.061345,-0.465719,1.06535e+09
-1.5724,-0.543626,0
-0.931107,-0.019582,0
-0.729703,-0.145668,0
-0.85727,-0.435339,0
-0.357716,0.724655,0
1.02994,0.205551,0
0.445098,0.046693,1.06535e+09
0.389485,0.400943,1.06535e+09
0.92311,0.967653,0
0.36488,-1.25844,1.06535e+09
-1.01671,0.013732,0
0.604954,-0.891992,1.06535e+09
-0.364148,-0.954532,1.06535e+09
-0.534146,0.188322,0
-0.879406,-0.190543,0
-1.57404,0.008501,1.06535e+09
-0.593424,0.388881,0
-0.985595,0.546955,0
-0.734511,-0.314121,0
0.923227,-1.12252,0
0.434975,0.488594,1.06535e+09
-0.682572,-0.832969,0
-0.153238,-0.750826,1.06535e+09
-0.74579,-1.12569,0
-0.088038,-1.13049,1.06535e+09
0.673757,-0.327584,1.06535e+09
0.546795,1.06553,1.06535e+09
-1.3526,0.118367,1.06535e+09
-1.20128,0.649717,0
0.516888,-0.739161,1.06535e+09
-0.794774,-0.024413,0
-0.969922,-0.635689,0
0.91945,-1.28522,0
-0.822191,0.646701,0
-0.013382,-0.220524,1.06535e+09
-1.06661,-0.144563,0
-0.717141,-0.349726,0
-0.408858,-1.24343,1.06535e+09
-0.776596,0.029329,0
-0.952462,-0.56766,0
-0.83787,0.917215,0
0.075559,-0.400751,1.06535e+09
0.255108,0.870499,1.06535e+09
0.067133,0.431539,0
0.654869,0.915415,0
1.01071,0.098736,1.06535e+09
0.156982,-0.555831,1.06535e+09
0.086225,0.512847,0
-0.960596,-0.403851,0
-0.905449,0.054317,0
0.729773,1.47103,0
-0.541533,1.62775,0
-0.300418,0.751693,0
-0.811275,-0.141397,0
-0.25499,0.810322,0
1.02805,0.495854,0
0.33737,0.007662,1.06535e+09
-0.001695,-0.318311,1.06535e+09
-0.176571,0.680293,0
0.126862,-0.726519,1.06535e+09
-0.402655,-0.573138,1.06535e+09
0.216075,1.01044,1.06535e+09
-0.826859,-0.056294,0
0.250095,-0.500362,1.06535e+09
0.313685,1.06055,1.06535e+09
1.66444,0.439616,0
-0.751046,1.2067,0
-0.365983,-0.604768,1.06535e+09
0.296016,-0.219541,1.06535e+09
-0.8106,0.065464,0
-0.333934,-0.983596,1.06535e+09
0.741019,-0.511533,1.06535e+09
1.28503,0.037658,0
-0.76593,1.18665,0
-0.703399,0.513895,0
-0.533206,-0.659605,1.06535e+09
0.526075,-0.618769,1.06535e+09
0.494503,-0.182698,1.06535e+09
0.01459,0.900155,1.06535e+09
0.09326,-0.167163,1.06535e+09
-0.036899,0.980019,1.06535e+09
-0.729141,0.237911,0
0.314804,-0.917486,1.06535e+09
-0.087844,-0.801694,1.06535e+09
0.373954,-1.33242,0
0.734246,0.007277,1.06535e+09
-0.463664,0.159063,0
0.368725,0.735674,1.06535e+09
0.067278,-1.44327,0
-1.25494,0.633242,0
0.553232,-0.801412,1.06535e+09
0.104898,1.26402,1.06535e+09
0.607636,0.328819,1.06535e+09
0.794258,-0.30084,1.06535e+09
-1.25901,-0.430798,0
-0.565248,-1.16756,1.06535e+09
-0.093143,1.31442,0
1.19771,-0.351151,0
0.457823,0.608479,1.06535e+09
0.876652,-1.48371,0
-0.815604,0.060967,0
0.52459,-0.328022,1.06535e+09
-1.0091,-0.223069,0
-0.580872,0.853876,0
0.212306,1.10662,1.06535e+09
-0.735506,0.249137,0
0.443266,-0.241439,1.06535e+09
-0.355547,-0.259527,0
-0.839337,-1.21656,0
-0.629491,-0.322273,0
-0.837306,-0.435544,0
-0.828889,-0.297609,0
-0.559335,-0.020123,0
0.629608,0.649878,1.06535e+09
-0.550209,-0.061281,0
-0.312397,0.741806,0
-0.046398,0.620354,0
-0.488813,-0.734682,1.06535e+09
-0.333467,0.821719,0
0.900211,-0.881841,1.06535e+09
0.294147,0.564201,1.06535e+09
0.138802,0.404025,0
0.749893,0.144352,1.06535e+09
0.827821,0.341941,1.06535e+09
0.760386,-0.512238,1.06535e+09
0.448979,1.17755,1.06535e+09
-0.278077,-0.496089,1.06535e+09
-0.143576,0.418895,0
0.64621,-0.211853,1.06535e+09
1.25967,1.08214,0
-0.026051,-1.22368,1.06535e+09
0.898565,-0.477159,1.06535e+09
0.004148,-1.14598,1.06535e+09
-0.268956,0.359887,0
0.544453,-0.862752,1.06535e+09
-0.347288,-0.237942,0
-0.481227,-0.340063,0
-0.031853,1.01743,1.06535e+09
-0.394198,-0.448133,1.06535e+09
-0.549276,-0.501696,1.06535e+09
0.823482,1.42528,0
-0.46532,0.980825,0
-0.354133,0.370092,0
0.115792,0.217602,0
0.473543,0.646149,1.06535e+09
0.972877,-0.527211,1.06535e+09
0.13764,-0.091944,0
0.638046,0.818593,1.06535e+09
0.395916,0.25299,1.06535e+09
0.089589,0.981862,1.06535e+09
-0.336414,-0.151513,0
-1.31704,0.670431,0
1.25762,-0.510794,0
0.959523,0.525022,0
-0.342525,0.117884,0
0.81775,-0.504438,1.06535e+09
0.152608,0.121951,0
-0.322364,0.771209,0
0.876937,-0.399632,1.06535e+09
0.60218,-0.913663,1.06535e+09
0.665014,-0.900514,1.06535e+09
0.382901,-1.11376,1.06535e+09
-0.403503,0.766101,0
-0.77641,0.543939,0
-0.365944,1.37516,0
-1.33045,0.31048,0
0.142457,0.695851,1.06535e+09
-0.820372,0.210475,0
-0.392922,-0.715624,1.06535e+09
-0.924159,0.644696,0
-0.148252,0.137802,0
-0.415338,0.928779,0
-1.39746,0.714834,0
-0.8176,0.958239,0
-0.731662,0.362153,0
0.149622,0.65585,1.06535e+09
-0.273613,1.27601,0
0.096019,-1.04546,1.06535e+09
-0.56644,0.500584,0
-0.211923,1.10493,0
0.237371,0.721596,1.06535e+09
0.476472,0.689493,1.06535e+09
0.633935,0.699779,1.06535e+09
-1.12053,0.335622,0
0.158601,1.02038,1.06535e+09
1.09633,-0.83798,0
0.402771,-0.21499,1.06535e+09
0.083425,0.643065,1.06535e+09
0.532909,0.768216,1.06535e+09
-0.710533,-0.52288,0
0.771954,0.695254,0
-0.801955,-1.0478,0
0.189956,-0.487882,1.06535e+09
-0.616598,-0.10678,0
1.02926,1.09956,0
-0.398031,-0.002034,0
0.253627,0.279487,1.06535e+09
0.194408,0.441017,1.06535e+09
-0.148083,0.510517,0
0.2776,-0.687766,1.06535e+09
0.293372,-0.133535,1.06535e+09
1.03781,0.955156,0
0.575245,-0.022271,1.06535e+09
-0.510794,-0.188898,0
-0.082464,0.283366,0
0.332389,-0.622631,1.06535e+09
-0.216911,0.5835,0
0.128005,0.797945,1.06535e+09
-0.373849,-0.417579,1.06535e+09
-0.392629,0.171134,0
0.127099,-0.642772,1.06535e+09
-0.021586,0.532667,0
1.32225,-0.179325,0
-0.421212,0.344379,0
1.00749,0.25327,0
0.295938,-0.721001,1.06535e+09
-0.775399,1.24198,0
-0.565807,0.405654,0
0.444942,-1.21565,1.06535e+09
-0.578873,0.120203,0
-0.546828,0.614183,0
-0.931362,-0.79774,0
0.142772,-0.010154,0
-0.679054,0.34042,0
-0.748115,0.985008,0
-0.91693,0.663906,0
-0.46616,-0.3535,0
0.675291,-0.449747,1.06535e+09
-0.991988,0.741071,0
0.47661,-0.150214,1.06535e+09
0.184149,0.823955,1.06535e+09
-0.995015,0.016786,0
0.291318,-0.346239,1.06535e+09
-0.298063,0.674134,0
-0.774422,0.75322,0
-0.695138,-0.70202,0
0.985618,-0.039072,1.06535e+09
-0.102314,0.557856,0
-0.169424,-0.877194,1.06535e+09
-0.60172,0.548878,0
-0.933628,0.71878,0
-0.964343,0.098893,0
0.543184,-0.954811,1.06535e+09
-0.541433,0.159516,0
0.692002,-0.80777,1.06535e+09
-0.241424,-0.789017,1.06535e+09
-0.927113,0.1246,0
-0.482715,-1.10638,1.06535e+09
0.448662,-1.44759,0
0.082156,-0.894503,1.06535e+09
-0.201587,-0.24153,0
0.266911,-0.230354,1.06535e+09
0.692571,-0.421386,1.06535e+09
0.80375,0.903661,0
-1.03156,0.422021,0
-0.912968,0.373941,0
0.20932,-0.610097,1.06535e+09
0.337473,-1.3314,0
0.029212,0.89324,1.06535e+09
0.496211,0.72426,1.06535e+09
0.503048,1.00461,1.06535e+09
-0.371863,-1.27972,1.06535e+09
-0.055029,0.55286,0
-0.424975,0.865266,0
-0.144092,-0.124731,0
1.12526,-0.020502,0
0.988829,0.325354,0
-0.296527,0.431983,0
0.598555,-0.481011,1.06535e+09
0.596709,-0.569314,1.06535e+09
0.567028,-0.113794,1.06535e+09
-1.27839,0.014075,1.06535e+09
-0.985176,0.012828,0
-0.380165,0.747416,0
0.198274,-1.23872,1.06535e+09
0.605964,0.521102,1.06535e+09
-0.682272,0.033367,0
-0.953443,-0.07702,0
-0.318523,-0.255656,0
1.36856,-0.642508,0
-0.083928,-0.913588,1.06535e+09
-0.056247,-0.934629,1.06535e+09
-0.689942,0.249986,0
0.078634,0.860495,1.06535e+09
0.94066,0.21049,1.06535e+09
0.313083,-0.294295,1.06535e+09
-1.28608,0.16298,0
-1.18985,0.301725,0
-0.61715,-1.01087,1.06535e+09
-0.279229,-0.952901,1.06535e+09
-0.701957,0.176687,0
-0.309522,0.453358,0
-0.788385,-0.611056,0
0.365749,-0.622058,1.06535e+09
-0.571386,0.312587,0
-0.927304,-0.110931,0
-0.528571,-0.400521,0
0.805108,0.25172,1.06535e+09
0.444747,0.830678,1.06535e+09
1.23944,0.781299,0
-1.28521,-0.279227,1.06535e+09
-1.10899,0.457861,0
-0.841148,-0.930821,0
0.900928,-0.236934,1.06535e+09
-0.962086,-0.526689,0
0.414289,-0.671229,1.06535e+09
0.676999,0.2244,1.06535e+09
-1.15156,-0.599475,0
-0.647728,-0.286755,0
0.247084,-0.054075,1.06535e+09
0.352114,-0.127001,1.06535e+09
-0.012421,-1.44831,0
-0.135355,-1.02983,1.06535e+09
0.328138,0.874242,1.06535e+09
0.751397,1.2408,0
1.02349,-0.000889,1.06535e+09
0.329291,-0.503465,1.06535e+09
-0.015861,0.711243,1.06535e+09
-0.98116,-0.39751,0
0.563004,0.118785,1.06535e+09
0.165286,-0.977555,1.06535e+09
0.816743,0.42246,1.06535e+09
-0.689586,-0.437362,0
-0.17224,-0.831194,1.06535e+09
0.579085,0.631929,1.06535e+09
-0.624027,-0.235306,0
-0.235639,1.41943,0
-0.430818,-0.102667,0
-0.702247,0.720327,0
-0.875818,0.001399,0
0.74342,0.713712,0
0.143221,-0.855026,1.06535e+09
0.027131,1.19414,1.06535e+09
0.254893,0.489867,1.06535e+09
-0.615054,-0.063091,0
-1.01616,-0.229927,0
-1.29548,-0.438359,0
0.784326,-0.975809,1.06535e+09
-1.24668,0.246564,0
0.35274,1.00595,1.06535e+09
0.875705,0.344125,1.06535e+09
-0.719092,1.17277,0
-0.648144,-0.151975,0
0.678608,-0.352295,1.06535e+09
0.765585,-0.472729,1.06535e+09
-0.189152,-0.321926,1.06535e+09
0.825598,-0.28319,1.06535e+09
-0.602945,1.05711,0
0.597622,-0.207865,1.06535e+09
0.917496,-0.300482,1.06535e+09
1.12191,0.534838,0
1.0882,-0.017356,1.06535e+09
0.403863,1.16767,1.06535e+09
0.420807,-0.367809,1.06535e+09
-0.973276,0.573578,0
-0.417873,-0.83755,1.06535e+09
1.10202,0.129043,0
0.708647,0.127088,1.06535e+09
-0.302225,-0.00504,0
0.76368,-0.322096,1.06535e+09
-0.920568,0.002851,0
0.062987,0.428105,0
0.783971,0.581024,0
0.854879,0.699936,0
0.537684,-0.238681,1.06535e+09
0.248202,-1.15967,1.06535e+09
-1.06646,0.043383,0
-0.247664,-0.618477,1.06535e+09
-1.34695,0.504952,0
-0.22836,-0.961319,1.06535e+09
0.891507,-0.340024,1.06535e+09
0.850676,0.935262,0
-0.837625,-0.063107,0
-0.92861,0.287028,0
0.66962,-0.55772,1.06535e+09
0.169217,-0.648536,1.06535e+09
-0.677491,0.565624,0
0.367429,-0.126269,1.06535e+09
0.929213,-0.57591,1.06535e+09
0.705387,1.02005,0
-0.657705,-1.3556,0
-0.389365,0.380497,0
-0.942089,0.013209,0
-0.468786,0.449571,0
-1.1162,-0.220249,0
-0.473351,-0.0904,0
0.483185,0.434281,1.06535e+09
-0.000285,-0.738778,1.06535e+09
0.956356,-0.146859,1.06535e+09
0.275711,1.06558,1.06535e+09
-0.501225,0.18572,0
-0.077191,-0.626547,1.06535e+09
-0.26834,-0.090628,0
-0.073285,1.01639,1.06535e+09
-0.744159,0.751321,0
0.793344,0.101986,1.06535e+09
-0.14462,0.115691,0
0.465206,0.591893,1.06535e+09
-0.633263,-0.737304,0
1.15709,-0.586506,0
0.729127,0.131332,1.06535e+09
0.701845,0.84643,0
0.026276,0.311246,0
0.263209,0.870645,1.06535e+09
-0.311342,0.646587,0
0.759508,0.122342,1.06535e+09
-0.591945,-0.875373,1.06535e+09
0.515805,-0.15864,1.06535e+09
-1.14107,0.203845,0
0.132533,0.03239,0
0.574626,0.572978,1.06535e+09
0.254898,0.944751,1.06535e+09
-0.172473,-1.29033,1.06535e+09
-0.921924,-0.439004,0
0.01554,-0.658343,1.06535e+09
0.963447,-0.232538,1.06535e+09
1.15848,-0.123846,0
1.22392,-0.878822,0
-0.937064,0.187909,0
-1.80634,0.247106,1.06535e+09
0.386576,-0.925345,1.06535e+09
0.47513,1.10222,1.06535e+09
-0.518286,0.450219,0
-0.152564,0.336343,0
-0.434648,0.08858,0
-0.915109,-0.060574,0
0.926961,-0.753994,1.06535e+09
-0.129496,1.01918,1.06535e+09
0.314196,-0.122965,1.06535e+09
-0.489071,-0.91584,1.06535e+09
0.863033,-0.248358,1.06535e+09
0.41665,-0.897058,1.06535e+09
0.917244,-0.054903,1.06535e+09
-1.03037,-0.157908,0
-0.118591,-1.02968,1.06535e+09
0.265339,-0.693253,1.06535e+09
0.756957,0.789992,0
1.12968,0.575528,0
-0.651013,0.258964,0
-1.34872,-0.1711,1.06535e+09
-0.87835,-0.573868,0
1.34987,0.514907,0
-0.926887,-0.295752,0
-0.534367,-0.640815,1.06535e+09
-0.783964,0.338369,0
-1.53004,-0.055037,1.06535e+09
-0.386684,-0.978797,1.06535e+09
0.564441,-0.227097,1.06535e+09
1.28828,0.407686,0
0.919724,0.198374,1.06535e+09
0.221041,-0.286291,1.06535e+09
-0.647211,0.482026,0
-0.36646,-0.682844,1.06535e+09
1.12828,0.350354,0
0.619103,0.185901,1.06535e+09
-1.11832,0.578978,0
-0.830356,-0.035236,0
0.17784,1.19631,1.06535e+09
0.786551,0.239826,1.06535e+09
-0.639578,0.31654,0
-0.394186,-1.02338,1.06535e+09
-0.706245,-0.136576,0
-0.521308,-0.350578,0
0.10625,-0.187111,1.06535e+09
0.399312,-1.17755,1.06535e+09
0.44216,-1.03051,1.06535e+09
-0.569685,0.045845,0
0.580074,-0.641434,1.06535e+09
0.725491,-0.805906,1.06535e+09
0.738101,0.311969,1.06535e+09
0.396435,0.504826,1.06535e+09
-0.15258,0.667153,0
-1.02322,-0.828546,0
-1.14625,0.398362,0
0.021111,-1.13181,1.06535e+09
1.1117,-0.348965,1.06535e+09
1.53212,0.166463,0
0.376569,0.936618,1.06535e+09
0.582492,-0.375566,1.06535e+09
-0.906131,-0.946909,0
-0.273103,0.286594,0
0.126428,1.03793,1.06535e+09
-0.608178,0.213149,0
-0.530456,0.425639,0
-0.75423,-0.919566,0
-1.15763,-0.296165,0
1.39811,0.096877,0
-0.482897,0.729711,0
0.455227,-0.559181,1.06535e+09
-0.967139,0.062552,0
-1.02978,-0.093894,0
0.658706,0.735214,1.06535e+09
-1.05684,-0.327532,0
0.217104,-0.36053,1.06535e+09
-0.801917,-0.543256,0
-0.65314,-1.11166,0
-0.550463,-0.699594,1.06535e+09
0.691757,-0.088566,1.06535e+09
-0.96214,0.611737,0
0.705354,-0.166046,1.06535e+09
0.160252,0.694443,1.06535e+09
0.590121,0.625375,1.06535e+09
0.7323,0.115679,1.06535e+09
-0.322426,-0.24367,0
-0.504149,-0.262541,0
0.055018,0.900374,1.06535e+09
-0.143188,-0.373866,1.06535e+09
1.14229,-0.415516,1.06535e+09
0.078574,0.53567,0
-0.597054,0.170157,0
-0.197605,0.618214,0
0.146912,-0.472055,1.06535e+09
0.099171,0.123443,0
0.523505,1.08753,1.06535e+09
-0.960425,0.571236,0
0.34286,-1.20278,1.06535e+09
-0.630517,0.083034,0
0.50594,-0.621715,1.06535e+09
-0.235198,1.50832,0
-0.740132,-0.607932,0
-0.87837,-0.743405,0
-0.237056,-0.913915,1.06535e+09
-0.954,0.293175,0
0.27631,0.060409,1.06535e+09
0.341176,-0.539123,1.06535e+09
-0.512511,0.639151,0
-0.293652,-0.417119,1.06535e+09
-0.259456,-1.56752,0
0.186308,0.883808,1.06535e+09
-0.641574,0.293941,0
0.783616,-0.596344,1.06535e+09
-0.704524,-0.07431,0
-0.674401,0.52752,0
0.51618,0.420118,1.06535e+09
-0.829935,0.161945,0
0.219954,0.607063,1.06535e+09
0.778014,-0.429856,1.06535e+09
-0.078194,0.742459,1.06535e+09
-0.153064,-0.404872,1.06535e+09
0.753722,-0.164308,1.06535e+09
-0.977692,-0.21227,0
-0.422016,0.471618,0
0.224239,0.888308,1.06535e+09
-0.697039,-0.225968,0
-0.335641,-1.03431,1.06535e+09
-0.527658,-0.925524,1.06535e+09
-0.093104,-0.87941,1.06535e+09
0.770242,0.459821,1.06535e+09
0.794836,-0.608706,1.06535e+09
-0.069149,-0.289053,1.06535e+09
0.743952,0.252267,1.06535e+09
0.24318,-0.899525,1.06535e+09
0.167616,0.97627,1.06535e+09
0.151284,0.188345,0
-0.144778,0.812492,0
-0.644145,-0.573633,0
-0.481575,0.735705,0
0.787993,0.786855,0
-0.568746,-0.036625,0
0.65927,1.65361,0
-0.546464,0.057492,0
0.079476,-1.19822,1.06535e+09
0.630385,-0.230861,1.06535e+09
0.631981,0.43127,1.06535e+09
-0.107178,1.19821,0
0.633158,-0.208782,1.06535e+09
0.169664,-1.06621,1.06535e+09
-0.985186,0.060169,0
0.025258,0.765359,1.06535e+09
0.523814,-0.422743,1.06535e+09
-1.05508,-1.0543,0
1.13856,-0.193817,1.06535e+09
-0.785345,-0.358935,0
-0.18515,-0.258336,0
0.975538,0.641011,0
0.394456,-0.558714,1.06535e+09
0.125554,-0.670598,1.06535e+09
-1.61626,-0.634555,0
-0.307211,1.14777,0
-0.923961,-0.212409,0
-0.091841,-1.26057,1.06535e+09
0.447031,-0.179714,1.06535e+09
-0.291555,0.804605,0
-1.27672,0.818469,0
0.896246,-0.505254,1.06535e+09
0.314139,0.928385,1.06535e+09
-1.35651,-0.231278,1.06535e+09
0.926701,-0.810543,1.06535e+09
-0.195424,-0.758764,1.06535e+09
0.221422,-0.987469,1.06535e+09
1.1717,0.777008,0
0.020739,0.91659,1.06535e+09
-0.602544,0.769498,0
0.259695,-0.824749,1.06535e+09
-0.898863,0.177021,0
-1.27468,0.045375,1.06535e+09
-0.941845,-0.344205,0
0.227197,-0.98844,1.06535e+09
-0.338646,0.974619,0
-1.02275,-0.752461,0
-0.014084,1.25342,1.06535e+09
0.777965,-0.212234,1.06535e+09
-1.34008,0.624892,0
0.477995,-1.04116,1.06535e+09
-0.052176,-0.173263,0
-0.234953,0.861006,0
0.626149,-0.640344,1.06535e+09
0.898764,-0.790974,1.06535e+09
1.10058,0.242521,0
0.937516,-0.506352,1.06535e+09
0.330481,-0.885485,1.06535e+09
1.22715,-0.200595,0
1.09211,0.903104,0
0.449509,-0.057778,1.06535e+09
-0.142602,1.04068,1.06535e+09
0.860081,0.623469,0
0.856561,-0.136913,1.06535e+09
0.605405,-0.364369,1.06535e+09
1.1748,0.033441,0
0.366531,-0.293779,1.06535e+09
-0.539466,1.20644,0
-0.258325,0.682498,0
-0.969357,-0.400846,0
-0.069402,1.24841,0
-0.47246,-0.897006,1.06535e+09
-0.582198,0.511838,0
-0.115587,-1.29491,1.06535e+09
-0.03154,0.619248,0
-0.812124,0.403884,0
-1.23721,0.089756,0
0.950559,-0.843061,1.06535e+09
-0.543399,-0.409287,0
0.165109,0.486917,1.06535e+09
0.478013,-0.58589,1.06535e+09
0.839587,-1.32582,0
1.40661,-0.417412,0
0.361544,-1.36459,0
-0.169361,-0.344827,1.06535e+09
0.757452,0.523131,1.06535e+09
-0.094975,0.813098,1.06535e+09
-0.615001,1.10648,0
0.33556,1.16714,1.06535e+09
-0.498801,-0.564331,1.06535e+09
0.092236,0.664618,1.06535e+09
1.3739,-0.208126,0
-0.276912,0.215415,0
-0.564861,0.000856,0
-0.377864,-0.939564,1.06535e+09
0.207919,0.108949,0
0.872747,-0.009846,1.06535e+09
-0.665854,0.65756,0
-0.201141,0.682261,0
0.191298,-0.746689,1.06535e+09
0.62622,-0.416947,1.06535e+09
0.744182,0.092368,1.06535e+09
-0.437378,0.842786,0
1.23712,0.152773,0
-0.582611,-0.584772,1.06535e+09
0.983202,0.145307,1.06535e+09
-0.262766,0.371033,0
0.603766,0.422856,1.06535e+09
-0.448109,0.756783,0
0.065063,0.988396,1.06535e+09
0.522727,0.967416,1.06535e+09
0.830896,0.609145,0
0.058662,-0.938386,1.06535e+09
-0.377854,0.132649,0
-0.079427,-0.884004,1.06535e+09
-0.425199,-0.687062,1.06535e+09
-0.031385,-1.04511,1.06535e+09
-0.81283,-0.054737,0
1.08672,0.186833,0
-0.076942,0.156718,0
0.254912,-0.508884,1.06535e+09
0.688713,-0.814601,1.06535e+09
-0.740764,-0.477239,0
-1.56869,0.037024,1.06535e+09
-0.088578,-1.11317,1.06535e+09
-0.442777,0.798595,0
-0.895779,0.523901,0
-0.575393,0.259964,0
0.32365,-0.484465,1.06535e+09
-0.851576,0.088917,0
-0.538878,-0.093988,0
0.702106,-0.194097,1.06535e+09
-1.17875,-0.763193,0
0.611299,-0.427096,1.06535e+09
0.958302,0.653168,0
-0.317136,0.467258,0
1.59909,-1.05424,0
-0.403971,0.449847,0
0.437243,-0.34167,1.06535e+09
0.034132,0.561334,0
-0.50907,-0.951127,1.06535e+09
-0.578682,1.32522,0
-0.581545,-0.04589,0
-0.422196,1.07143,0
1.19083,-0.6429,0
0.185142,0.124339,0
0.858225,-0.168088,1.06535e+09
-1.41518,-0.07412,1.06535e+09
-0.389152,-0.311548,0
-1.02245,0.283104,0
0.36449,-0.434028,1.06535e+09
0.274329,0.597716,1.06535e+09
0.517047,-0.282123,1.06535e+09
-0.672655,0.618802,0
0.816496,0.64783,0
0.320927,-0.756066,1.06535e+09
0.364661,-0.309951,1.06535e+09
-0.225374,-0.894122,1.06535e+09
0.486445,0.217669,1.06535e+09
-0.099024,0.541909,0
-0.957157,-0.054721,0
1.07478,-0.41221,1.06535e+09
-0.432855,0.194365,0
0.77578,0.506625,1.06535e+09
0.444308,0.518124,1.06535e+09
-0.613336,0.051639,0
-0.427598,0.876122,0
-0.849668,-0.114981,0
-0.490015,0.176231,0
0.789008,-0.388204,1.06535e+09
-1.09775,0.579179,0
