x1,x2,y
1.35264,1.54381,1.06535e+09
2.09137,2.03615,0
1.63443,1.38648,1.06535e+09
1.96356,2.0373,0
1.57175,1.44665,1.06535e+09
1.4972,1.48393,1.06535e+09
1.98575,2.02295,0
1.48793,1.5044,1.06535e+09
1.97759,1.99428,0
1.92973,2.02009,0
1.99202,1.99063,0
2.00456,2.05456,0
1.55423,1.49383,1.06535e+09
1.44837,1.59239,1.06535e+09
2.00945,2.05865,0
1.55812,1.49165,1.06535e+09
1.93483,2.00762,0
2.07574,1.95006,0
2.00156,2.0091,0
1.52669,1.52708,1.06535e+09
1.45058,1.54409,1.06535e+09
1.56252,1.53404,1.06535e+09
1.92775,2.02875,0
1.50452,1.42001,1.06535e+09
2.00912,2.01842,0
1.95508,2.03193,0
1.96792,2.03433,0
1.4987,1.47966,1.06535e+09
1.51263,1.51429,1.06535e+09
1.99776,1.96538,0
2.13807,2.00837,0
1.9177,1.97582,0
1.45981,1.4898,1.06535e+09
1.50059,1.55208,1.06535e+09
1.43385,1.52075,1.06535e+09
1.49445,1.46665,1.06535e+09
1.43923,1.45415,1.06535e+09
1.50362,1.40609,1.06535e+09
1.54673,1.50584,1.06535e+09
2.0509,1.95047,0
1.50109,1.56258,1.06535e+09
2.10118,2.07279,0
2.01972,2.09653,0
1.45115,1.48311,1.06535e+09
1.98682,1.99081,0
1.95094,1.97339,0
1.99004,2.08062,0
1.45791,1.52917,1.06535e+09
1.98762,1.93473,0
1.96299,2.01379,0
2.14055,2.02274,0
1.51805,1.41749,1.06535e+09
1.44263,1.55176,1.06535e+09
2.09045,2.03478,0
1.93701,1.98732,0
1.53883,1.4595,1.06535e+09
1.43238,1.47243,1.06535e+09
1.99844,2.08059,0
1.57398,1.43744,1.06535e+09
2.00532,1.9852,0
2.03848,1.99706,0
1.9838,2.09419,0
1.48259,1.40679,1.06535e+09
2.0403,2.04105,0
1.94845,2.09539,0
1.49112,1.49143,1.06535e+09
1.4503,1.47534,1.06535e+09
1.97314,1.92617,0
1.54382,1.49411,1.06535e+09
1.98078,1.97776,0
1.52786,1.35569,1.06535e+09
1.94155,2.05173,0
1.98651,2.0758,0
1.43417,1.50817,1.06535e+09
1.54342,1.46603,1.06535e+09
1.99294,2.0233,0
1.49273,1.45291,1.06535e+09
1.46947,1.45551,1.06535e+09
1.51782,1.54933,1.06535e+09
2.00278,1.91945,0
1.50349,1.52513,1.06535e+09
1.88024,2.0577,0
1.49877,1.46094,1.06535e+09
1.4734,1.49729,1.06535e+09
1.46467,1.51558,1.06535e+09
1.49949,1.48403,1.06535e+09
2.00065,2.0399,0
2.01043,2.13023,0
1.93156,1.99564,0
1.90286,2.04894,0
1.54074,1.4351,1.06535e+09
1.45202,1.49589,1.06535e+09
1.99696,1.87828,0
1.99672,1.98957,0
1.98408,2.00791,0
2.0211,2.10468,0
1.51058,1.5126,1.06535e+09
1.48669,1.45186,1.06535e+09
2.03939,1.99027,0
1.54235,1.3751,1.06535e+09
2.02784,2.00926,0
1.47583,1.56123,1.06535e+09
1.92334,1.9961,0
1.4668,1.53013,1.06535e+09
1.98378,1.97906,0
1.54246,1.53991,1.06535e+09
1.53178,1.49264,1.06535e+09
2.02968,1.96715,0
1.99628,1.93252,0
1.50514,1.53613,1.06535e+09
1.51869,1.39117,1.06535e+09
1.98142,2.03871,0
1.57467,1.46279,1.06535e+09
1.98376,2.02541,0
2.003,2.04369,0
1.94038,2.00051,0
1.45059,1.49253,1.06535e+09
1.53606,1.47055,1.06535e+09
2.00804,2.08722,0
1.5351,1.5492,1.06535e+09
1.57246,1.52682,1.06535e+09
1.94903,1.98102,0
1.49801,1.53859,1.06535e+09
1.9872,1.96233,0
1.96814,1.98739,0
1.49625,1.45797,1.06535e+09
1.96111,2.12904,0
1.96716,2.07566,0
1.51582,1.48717,1.06535e+09
1.4267,1.54419,1.06535e+09
1.46472,1.46122,1.06535e+09
2.03101,1.98174,0
1.46046,1.56821,1.06535e+09
1.61818,1.49929,1.06535e+09
1.3711,1.51373,1.06535e+09
1.94509,2.03966,0
1.43226,1.48359,1.06535e+09
1.44917,1.56014,1.06535e+09
1.44434,1.4744,1.06535e+09
1.97758,2.05628,0
1.43928,1.44444,1.06535e+09
2.00777,2.00133,0
2.02373,1.94177,0
1.89989,1.92839,0
1.58728,1.47815,1.06535e+09
1.91446,2.00982,0
1.5697,1.59724,1.06535e+09
2.08639,2.11023,0
1.96148,2.01856,0
1.51659,1.48484,1.06535e+09
2.00194,1.9377,0
1.93679,1.97991,0
1.9538,1.96598,0
1.45662,1.41889,1.06535e+09
1.99136,2.07233,0
1.45613,1.42347,1.06535e+09
1.48618,1.54546,1.06535e+09
1.57816,1.50833,1.06535e+09
1.46096,1.51587,1.06535e+09
2.01855,1.91785,0
2.02735,2.08861,0
2.09761,1.98997,0
1.54136,1.44913,1.06535e+09
1.99887,2.12997,0
2.02793,1.96935,0
1.45353,1.47506,1.06535e+09
2.12788,2.02665,0
2.09938,2.04102,0
2.01877,2.06477,0
2.00384,1.98198,0
1.55143,1.57146,1.06535e+09
1.45413,1.41725,1.06535e+09
1.96946,2.04651,0
2.10439,1.96037,0
1.94962,1.95247,0
1.48344,1.40037,1.06535e+09
1.50388,1.51382,1.06535e+09
1.44806,1.5847,1.06535e+09
2.0398,1.98567,0
1.4935,1.50383,1.06535e+09
2.11161,1.98632,0
2.08396,2.05077,0
1.56012,1.47707,1.06535e+09
2.04066,1.98265,0
1.41505,1.43669,1.06535e+09
1.49815,1.50309,1.06535e+09
1.42705,1.54122,1.06535e+09
1.52021,1.55441,1.06535e+09
1.99402,2.04236,0
2.00759,2.04058,0
1.52151,1.61813,1.06535e+09
2.07701,2.02333,0
1.93919,2.08469,0
1.42223,1.4559,1.06535e+09
1.49072,1.44398,1.06535e+09
1.53347,1.47983,1.06535e+09
2.01397,1.95723,0
1.519,1.4314,1.06535e+09
1.42887,1.53047,1.06535e+09
1.45438,1.54761,1.06535e+09
1.97233,1.96387,0
1.44546,1.49716,1.06535e+09
1.4786,1.53696,1.06535e+09
1.4025,1.49971,1.06535e+09
1.4194,1.51268,1.06535e+09
1.48756,1.45452,1.06535e+09
1.51649,1.45239,1.06535e+09
1.4364,1.53132,1.06535e+09
1.51649,1.57576,1.06535e+09
1.4977,1.61208,1.06535e+09
1.9568,1.98689,0
2.06751,2.08284,0
1.54516,1.41257,1.06535e+09
2.00079,2.01477,0
2.01522,1.95052,0
1.50329,1.48646,1.06535e+09
1.98762,1.99185,0
1.53729,1.48797,1.06535e+09
1.584,1.41643,1.06535e+09
1.89665,2.00674,0
2.01653,2.06125,0
1.47256,1.47104,1.06535e+09
1.95665,2.06175,0
1.52685,1.55562,1.06535e+09
1.40508,1.51898,1.06535e+09
1.44473,1.56286,1.06535e+09
1.62212,1.55643,1.06535e+09
1.51512,1.51834,1.06535e+09
1.49805,1.41248,1.06535e+09
1.9249,1.97747,0
1.49191,1.4565,1.06535e+09
1.52076,1.56747,1.06535e+09
1.98108,1.96042,0
1.49079,1.55656,1.06535e+09
1.54569,1.44936,1.06535e+09
1.54573,1.5232,1.06535e+09
1.97766,1.91736,0
2.04375,1.96836,0
1.46036,1.57481,1.06535e+09
1.46303,1.49633,1.06535e+09
1.88627,2.02941,0
1.99673,2.05263,0
2.0023,2.03851,0
2.00877,1.9896,0
1.47698,1.51953,1.06535e+09
1.9901,1.96311,0
1.48447,1.52766,1.06535e+09
1.53198,1.5024,1.06535e+09
2.01331,1.98806,0
1.95444,2.05363,0
1.98342,2.00911,0
1.48538,1.50053,1.06535e+09
1.55986,1.41703,1.06535e+09
1.99694,2.07611,0
1.45532,1.43191,1.06535e+09
1.45984,1.48046,1.06535e+09
1.53119,1.45907,1.06535e+09
1.45362,1.44457,1.06535e+09
1.97528,2.00941,0
1.46552,1.53331,1.06535e+09
2.00102,2.04518,0
1.92697,1.92858,0
1.46664,1.50524,1.06535e+09
1.58922,1.51155,1.06535e+09
1.5374,1.44858,1.06535e+09
1.97338,2.11532,0
1.41555,1.4374,1.06535e+09
1.43293,1.47614,1.06535e+09
1.98003,2.00776,0
1.56823,1.49551,1.06535e+09
2.01805,1.97635,0
1.90729,1.9828,0
1.52165,1.57843,1.06535e+09
1.56417,1.43749,1.06535e+09
1.42918,1.53437,1.06535e+09
2.03673,2.13215,0
1.99111,1.96221,0
1.56343,1.49971,1.06535e+09
2.01906,2.02948,0
2.04113,1.95975,0
2.0115,1.93684,0
1.95371,1.98156,0
1.46905,1.52103,1.06535e+09
2.00523,1.96036,0
2.02277,1.96369,0
1.90651,1.91104,0
1.95865,2.02523,0
1.49795,1.40491,1.06535e+09
1.48016,1.59606,1.06535e+09
1.46969,1.53661,1.06535e+09
2.01427,1.96886,0
2.02906,1.94832,0
1.48589,1.49539,1.06535e+09
2.03886,1.95078,0
1.45066,1.39786,1.06535e+09
2.01028,1.9968,0
1.45817,1.55812,1.06535e+09
1.98906,2.02107,0
1.54833,1.42415,1.06535e+09
1.44059,1.51872,1.06535e+09
1.96353,1.95379,0
2.03549,1.92091,0
1.96885,2.01912,0
2.04545,2.06429,0
1.57485,1.4797,1.06535e+09
1.99661,2.00107,0
1.50816,1.56572,1.06535e+09
2.00283,1.93601,0
2.02772,1.95633,0
2.03645,2.03343,0
1.49607,1.55309,1.06535e+09
1.93575,1.99592,0
1.4315,1.45237,1.06535e+09
1.46643,1.4605,1.06535e+09
2.12725,2.0575,0
1.44853,1.54566,1.06535e+09
1.39246,1.50926,1.06535e+09
1.51084,1.54687,1.06535e+09
1.52315,1.43027,1.06535e+09
1.56706,1.56719,1.06535e+09
1.59773,1.45682,1.06535e+09
2.06141,1.9531,0
1.51663,1.46473,1.06535e+09
1.52909,1.4806,1.06535e+09
1.93644,2.06147,0
1.54164,1.40807,1.06535e+09
1.96689,2.03904,0
1.66402,1.51996,1.06535e+09
1.94362,2.01651,0
1.57972,1.4778,1.06535e+09
1.4315,1.49835,1.06535e+09
1.98427,1.94149,0
1.92659,2.02296,0
2.0486,2.05781,0
1.6143,1.48272,1.06535e+09
1.93915,2.11257,0
1.92744,2.03573,0
1.43837,1.54163,1.06535e+09
2.01341,2.07289,0
1.51834,1.53155,1.06535e+09
1.93161,1.99596,0
1.49483,1.38215,1.06535e+09
2.06853,2.01143,0
1.45369,1.48351,1.06535e+09
1.97999,2.0027,0
2.02854,1.92784,0
1.91143,2.00589,0
2.00587,2.0004,0
2.07222,2.05024,0
1.54364,1.42968,1.06535e+09
1.47028,1.48383,1.06535e+09
2.00639,1.93245,0
1.49888,1.46432,1.06535e+09
1.48376,1.47064,1.06535e+09
1.93199,1.94313,0
1.48693,1.3833,1.06535e+09
2.05844,1.98176,0
2.01321,2.05601,0
1.56341,1.47919,1.06535e+09
2.03583,2.00713,0
1.46032,1.43807,1.06535e+09
1.44452,1.48796,1.06535e+09
1.53775,1.48959,1.06535e+09
1.99855,1.97357,0
2.02744,2.00131,0
2.03604,1.95608,0
2.00854,2.0311,0
1.43511,1.46842,1.06535e+09
1.96286,2.04768,0
1.97195,1.983,0
2.01888,2.0258,0
2.0111,1.91342,0
1.56085,1.43338,1.06535e+09
1.99147,2.04467,0
2.01275,1.96578,0
2.08656,1.92628,0
1.98868,1.90571,0
1.50684,1.51713,1.06535e+09
1.99912,1.98226,0
1.89192,1.96518,0
1.40353,1.49554,1.06535e+09
2.01987,2.08846,0
2.03201,2.09251,0
1.98131,1.94773,0
1.93126,2.00048,0
1.95485,1.95209,0
1.45544,1.46968,1.06535e+09
1.43633,1.58241,1.06535e+09
1.93329,2.02434,0
1.52214,1.46922,1.06535e+09
1.52687,1.55687,1.06535e+09
2.04612,2.07331,0
2.01736,2.06048,0
2.00116,1.9807,0
2.05349,2.0519,0
2.15075,1.9719,0
1.53157,1.4068,1.06535e+09
1.60789,1.48966,1.06535e+09
1.44691,1.55184,1.06535e+09
2.0223,1.91321,0
1.54744,1.46234,1.06535e+09
1.51612,1.48863,1.06535e+09
1.42104,1.53634,1.06535e+09
1.99889,2.1033,0
1.59558,1.54186,1.06535e+09
1.45383,1.52752,1.06535e+09
1.48712,1.45601,1.06535e+09
1.58681,1.48584,1.06535e+09
1.57864,1.45669,1.06535e+09
1.5478,1.52867,1.06535e+09
1.46231,1.48026,1.06535e+09
1.42972,1.40689,1.06535e+09
1.53287,1.54769,1.06535e+09
1.54931,1.53468,1.06535e+09
1.39185,1.49101,1.06535e+09
1.46972,1.4575,1.06535e+09
2.06299,2.01688,0
1.50067,1.52126,1.06535e+09
2.02126,2.00197,0
2.02926,1.89045,0
2.06904,2.06558,0
1.48075,1.42924,1.06535e+09
2.00967,1.97404,0
1.55946,1.52783,1.06535e+09
2.00758,2.01774,0
1.96562,1.98719,0
1.47316,1.54468,1.06535e+09
1.49077,1.51376,1.06535e+09
1.62647,1.49941,1.06535e+09
2.02716,2.01443,0
1.57276,1.49485,1.06535e+09
1.49792,1.50483,1.06535e+09
1.46956,1.48445,1.06535e+09
1.50663,1.50664,1.06535e+09
2.11187,2.01541,0
2.08626,2.04485,0
1.48337,1.49505,1.06535e+09
1.54763,1.45098,1.06535e+09
1.547,1.44785,1.06535e+09
1.55889,1.45599,1.06535e+09
1.97538,1.91122,0
1.56894,1.39162,1.06535e+09
1.97243,1.98338,0
1.95183,1.98249,0
1.84325,2.05698,0
2.01591,2.06136,0
2.15119,1.9689,0
2.01675,2.01874,0
1.93807,2.02187,0
2.00724,1.97073,0
1.46471,1.48346,1.06535e+09
1.4925,1.38679,1.06535e+09
1.50804,1.55616,1.06535e+09
1.9799,1.92598,0
2.02038,1.93703,0
1.95349,1.93725,0
1.53973,1.47947,1.06535e+09
1.92566,2.07427,0
1.46797,1.49554,1.06535e+09
1.50533,1.54873,1.06535e+09
1.49455,1.46413,1.06535e+09
2.04269,2.01537,0
1.63949,1.48046,1.06535e+09
1.98345,2.02363,0
1.96202,2.03719,0
1.44104,1.47256,1.06535e+09
2.04878,1.98723,0
1.96403,2.09871,0
1.98789,1.9743,0
